id,categorie,nom_commercial,nom_variantes,dci,dosage,forme,laboratoire,nom_ar,nom_clean,prix,pharmacien_id,61266250,"a 313 200 000 ui pour cent, pommade",pommade,cutanée,autorisation active,procédure nationale,commercialisée,12/03/1998,unnamed: 8,unnamed: 9,pharma developpement,non,product_en_url,product_ar_url,product_thumbnail,nahdi_promo_en,nahdi_promo_ar,brand_name_en,brand_name_ar,product_name_en,product_name_ar,review_count,price_after_special,price_before_special,is_global_product_certain,is_nahdi_product
,,TIADAL 20MG 1CP (R),TIADAL 20MG 1CP (R),,,,,,TIADAL 20MG 1CP (R),,78244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIADAL 20MG 2CP (R),TIADAL 20MG 2CP (R),,,,,,TIADAL 20MG 2CP (R),,78245.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIADAL 20MG 4CP (R),TIADAL 20MG 4CP (R),,,,,,TIADAL 20MG 4CP (R),,78246.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OZIL PLUS  20MG 14GEL (CC),OZIL PLUS  20MG 14GEL (CC),,,,,,OZIL PLUS  20MG 14GEL (CC),,78251.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OZIL PLUS 20MG 28GEL (CC),OZIL PLUS 20MG 28GEL (CC),,,,,,OZIL PLUS 20MG 28GEL (CC),,78252.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BRONCOLIBER 120MG 10GEL (H),BRONCOLIBER 120MG 10GEL (H),,,,,,BRONCOLIBER 120MG 10GEL (H),,78253.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MARIMER BABY HYPERT. 100ML NEZ BOU (CC) (H),MARIMER BABY HYPERT. 100ML NEZ BOU (CC) (H),,,,,,MARIMER BABY HYPERT. 100ML NEZ BOU (CC) (H),,78254.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,METANAZ 50MCG SUSP NASALE (H),METANAZ 50MCG SUSP NASALE (H),,,,,,METANAZ 50MCG SUSP NASALE (H),,78257.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZOFENIL 30MG 28CP,ZOFENIL 30MG 28CP,,,,,,ZOFENIL 30MG 28CP,,78258.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEGASFON 160MG 10CP,MEGASFON 160MG 10CP,,,,,,MEGASFON 160MG 10CP,,78259.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEGASFON 160MG 20CP,MEGASFON 160MG 20CP,,,,,,MEGASFON 160MG 20CP,,78260.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PANEKAL 20MG 10CP,PANEKAL 20MG 10CP,,,,,,PANEKAL 20MG 10CP,,78261.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PANEKAL 20MG 30CP,PANEKAL 20MG 30CP,,,,,,PANEKAL 20MG 30CP,,78262.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NIVESTIM 30 MU/0.5 ML SOL INJ P/PERF,NIVESTIM 30 MU/0.5 ML SOL INJ P/PERF,,,,,,NIVESTIM 30 MU/0.5 ML SOL INJ P/PERF,,78264.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NATRIXAM 1.5MG/10MG 30CP,NATRIXAM 1.5MG/10MG 30CP,,,,,,NATRIXAM 1.5MG/10MG 30CP,,78266.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NATRIXAM 1.5MG/5MG 30CP,NATRIXAM 1.5MG/5MG 30CP,,,,,,NATRIXAM 1.5MG/5MG 30CP,,78267.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTEVAN 5MG/160MG 30CP,LOTEVAN 5MG/160MG 30CP,,,,,,LOTEVAN 5MG/160MG 30CP,,78268.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTEVAN 10MG/160MG 30CP,LOTEVAN 10MG/160MG 30CP,,,,,,LOTEVAN 10MG/160MG 30CP,,78269.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTEVAN 5MG/320MG 30CP,LOTEVAN 5MG/320MG 30CP,,,,,,LOTEVAN 5MG/320MG 30CP,,78270.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTEVAN 10MG/320MG 30CP,LOTEVAN 10MG/320MG 30CP,,,,,,LOTEVAN 10MG/320MG 30CP,,78271.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OLAMID COOPER COLLYRE 5ML,OLAMID COOPER COLLYRE 5ML,,,,,,OLAMID COOPER COLLYRE 5ML,,78272.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MORIDIL 12 SUPPO,MORIDIL 12 SUPPO,,,,,,MORIDIL 12 SUPPO,,78274.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZENOXIA 7.5MG 10CP (CC) (H),ZENOXIA 7.5MG 10CP (CC) (H),,,,,,ZENOXIA 7.5MG 10CP (CC) (H),,78275.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZENOXIA 15MG 10CP (CC) (H),ZENOXIA 15MG 10CP (CC) (H),,,,,,ZENOXIA 15MG 10CP (CC) (H),,78276.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARBAPLUS 30GEL,CARBAPLUS 30GEL,,,,,,CARBAPLUS 30GEL,,78278.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITAPLAST SPRAY,ITAPLAST SPRAY,,,,,,ITAPLAST SPRAY,,78282.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DICARVEL 25MG 30CP,DICARVEL 25MG 30CP,,,,,,DICARVEL 25MG 30CP,,78284.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DICARVEL 6.25MG 30CP,DICARVEL 6.25MG 30CP,,,,,,DICARVEL 6.25MG 30CP,,78285.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOUDEX SP 125ML SS SUCRE (H),TOUDEX SP 125ML SS SUCRE (H),,,,,,TOUDEX SP 125ML SS SUCRE (H),,78287.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PHYSIODOSE /30 UNID.x5ML (CC),PHYSIODOSE /30 UNID.X5ML (CC),,,,,,PHYSIODOSE /30 UNID.X5ML (CC),,78289.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NURAVIT 15CP,NURAVIT 15CP,,,,,,NURAVIT 15CP,,78290.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CUREAML 500MG /30 GEL.,CUREAML 500MG /30 GEL.,,,,,,CUREAML 500MG /30 GEL.,,78295.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRELECTAL 10/2.5MG 30CP,PRELECTAL 10/2.5MG 30CP,,,,,,PRELECTAL 10/2.5MG 30CP,,78297.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRELECTAL 5/1.25MG 30CP,PRELECTAL 5/1.25MG 30CP,,,,,,PRELECTAL 5/1.25MG 30CP,,78298.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MORIDIL PDE 20G,MORIDIL PDE 20G,,,,,,MORIDIL PDE 20G,,78299.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMIAN 50MG BTE /30 CP,AMIAN 50MG BTE /30 CP,,,,,,AMIAN 50MG BTE /30 CP,,78301.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMIAN 100MG BTE /30 CP,AMIAN 100MG BTE /30 CP,,,,,,AMIAN 100MG BTE /30 CP,,78302.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMIAN 200MG BTE /30 CP,AMIAN 200MG BTE /30 CP,,,,,,AMIAN 200MG BTE /30 CP,,78303.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMIAN 400MG BTE /30 CP,AMIAN 400MG BTE /30 CP,,,,,,AMIAN 400MG BTE /30 CP,,78304.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIRISTERONE BTE /30 GEL.,VIRISTERONE BTE /30 GEL.,,,,,,VIRISTERONE BTE /30 GEL.,,78307.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FOLISITOL BTE /30 STICKS,FOLISITOL BTE /30 STICKS,,,,,,FOLISITOL BTE /30 STICKS,,78308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APOFER PLUS BTE /30 GEL.,APOFER PLUS BTE /30 GEL.,,,,,,APOFER PLUS BTE /30 GEL.,,78309.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLABAL BTE /30 GEL.,FLABAL BTE /30 GEL.,,,,,,FLABAL BTE /30 GEL.,,78310.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIBOSTIM BTE /30 GEL.,LIBOSTIM BTE /30 GEL.,,,,,,LIBOSTIM BTE /30 GEL.,,78311.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POLYMAG BTE /30 GEL.,POLYMAG BTE /30 GEL.,,,,,,POLYMAG BTE /30 GEL.,,78312.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CELLIMINE BTE /20 ABx15ML,CELLIMINE BTE /20 ABX15ML,,,,,,CELLIMINE BTE /20 ABX15ML,,78321.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOVIRON BTE /30 GEL.,NOVIRON BTE /30 GEL.,,,,,,NOVIRON BTE /30 GEL.,,78323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HYDRALIN GYN 200ML,HYDRALIN GYN 200ML,,,,,,HYDRALIN GYN 200ML,,78324.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HYDRALIN QUOTIDIEN 200ML,HYDRALIN QUOTIDIEN 200ML,,,,,,HYDRALIN QUOTIDIEN 200ML,,78325.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZYLAX 400MG B/5 CP (H),ZYLAX 400MG B/5 CP (H),,,,,,ZYLAX 400MG B/5 CP (H),,78341.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZYLAX 400MG B/7 CP (H),ZYLAX 400MG B/7 CP (H),,,,,,ZYLAX 400MG B/7 CP (H),,78342.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GESTEL 200MG /15 CAPS.,GESTEL 200MG /15 CAPS.,,,,,,GESTEL 200MG /15 CAPS.,,78343.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARBOSORB TRANSIT /30 CP (R),CARBOSORB TRANSIT /30 CP (R),,,,,,CARBOSORB TRANSIT /30 CP (R),,78344.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZETALAX MICROLAVEMENT /6 (R),ZETALAX MICROLAVEMENT /6 (R),,,,,,ZETALAX MICROLAVEMENT /6 (R),,78345.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIPOSTAMIN SPRAY FL 15ML,LIPOSTAMIN SPRAY FL 15ML,,,,,,LIPOSTAMIN SPRAY FL 15ML,,78346.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRACET 325MG/38.5MG B/ 20CP (CC),TRACET 325MG/38.5MG B/ 20CP (CC),,,,,,TRACET 325MG/38.5MG B/ 20CP (CC),,78352.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOZYL 10MG B/ 28 CP,DOZYL 10MG B/ 28 CP,,,,,,DOZYL 10MG B/ 28 CP,,78353.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOZYL 5MG B/ 28 CP,DOZYL 5MG B/ 28 CP,,,,,,DOZYL 5MG B/ 28 CP,,78354.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTINOV B/ 30 GEL.,ARTINOV B/ 30 GEL.,,,,,,ARTINOV B/ 30 GEL.,,78358.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ECOCLAV 100MG/12.5 ENF 60ML (H),ECOCLAV 100MG/12.5 ENF 60ML (H),,,,,,ECOCLAV 100MG/12.5 ENF 60ML (H),,78366.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ECOCLAV 100MG/12.5 NOUR 30ML (H),ECOCLAV 100MG/12.5 NOUR 30ML (H),,,,,,ECOCLAV 100MG/12.5 NOUR 30ML (H),,78367.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWISSLAC AR1,SWISSLAC AR1,,,,,,SWISSLAC AR1,,78370.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWISSLAC AR2,SWISSLAC AR2,,,,,,SWISSLAC AR2,,78371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWISSLAC COMFORT,SWISSLAC COMFORT,,,,,,SWISSLAC COMFORT,,78372.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TEFOVIR 300MG BTE /30CP,TEFOVIR 300MG BTE /30CP,,,,,,TEFOVIR 300MG BTE /30CP,,78374.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,QUETIAPHI LP 150MG 30CP,QUETIAPHI LP 150MG 30CP,,,,,,QUETIAPHI LP 150MG 30CP,,78375.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,QUETIAPHI LP 300MG 30CP,QUETIAPHI LP 300MG 30CP,,,,,,QUETIAPHI LP 300MG 30CP,,78377.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GINSAPLUS 5 MONODOSES 25ML,GINSAPLUS 5 MONODOSES 25ML,,,,,,GINSAPLUS 5 MONODOSES 25ML,,78380.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROJEVA 200MG /45 CAPS.,PROJEVA 200MG /45 CAPS.,,,,,,PROJEVA 200MG /45 CAPS.,,78382.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LABIXTEN 20MG 10CP,LABIXTEN 20MG 10CP,,,,,,LABIXTEN 20MG 10CP,,78384.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LABIXTEN 20MG 20CP,LABIXTEN 20MG 20CP,,,,,,LABIXTEN 20MG 20CP,,78385.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LABIXTEN 20MG 30CP,LABIXTEN 20MG 30CP,,,,,,LABIXTEN 20MG 30CP,,78386.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAN CONFORT 1,NAN CONFORT 1,,,,,,NAN CONFORT 1,,78387.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NURSIE 1 LAIT 900G,NURSIE 1 LAIT 900G,,,,,,NURSIE 1 LAIT 900G,,78388.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NURSIE 2 LAIT 900G,NURSIE 2 LAIT 900G,,,,,,NURSIE 2 LAIT 900G,,78389.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOMIFER 30GEL,NOMIFER 30GEL,,,,,,NOMIFER 30GEL,,78390.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALORA 5MG 10CP (H),ALORA 5MG 10CP (H),,,,,,ALORA 5MG 10CP (H),,78391.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALORA 5MG 20CP (H),ALORA 5MG 20CP (H),,,,,,ALORA 5MG 20CP (H),,78392.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALORA 5MG 30CP (H),ALORA 5MG 30CP (H),,,,,,ALORA 5MG 30CP (H),,78393.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOTION EXTRA FORTE MARIE ROSE ,LOTION EXTRA FORTE MARIE ROSE ,,,,,,LOTION EXTRA FORTE MARIE ROSE,,78394.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OROXYL SPRAY 20ML (H),OROXYL SPRAY 20ML (H),,,,,,OROXYL SPRAY 20ML (H),,78396.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KERADROP,KERADROP,,,,,,KERADROP,,78400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OFTAOX,OFTAOX,,,,,,OFTAOX,,78401.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PEDIAKID FER + VITAMINES B,PEDIAKID FER + VITAMINES B,,,,,,PEDIAKID FER + VITAMINES B,,78408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FITORAX AD SP 200ML (H),FITORAX AD SP 200ML (H),,,,,,FITORAX AD SP 200ML (H),,78417.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FITORAX ENF SP 200ML (H),FITORAX ENF SP 200ML (H),,,,,,FITORAX ENF SP 200ML (H),,78418.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEOVIS 0.18% 10ML,NEOVIS 0.18% 10ML,,,,,,NEOVIS 0.18% 10ML,,78424.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ODM5 10ML,ODM5 10ML,,,,,,ODM5 10ML,,78425.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APIXOL SPRAY AD GORGE (H),APIXOL SPRAY AD GORGE (H),,,,,,APIXOL SPRAY AD GORGE (H),,78426.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APIXOL SPRAY ENF GORGE (H),APIXOL SPRAY ENF GORGE (H),,,,,,APIXOL SPRAY ENF GORGE (H),,78427.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AVACOR 300MG 30CP,AVACOR 300MG 30CP,,,,,,AVACOR 300MG 30CP,,78433.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AVACOR 150MG 30CP,AVACOR 150MG 30CP,,,,,,AVACOR 150MG 30CP,,78434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAROXETINE GT 20MG 30CP,PAROXETINE GT 20MG 30CP,,,,,,PAROXETINE GT 20MG 30CP,,78440.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STERIMAR ALLERGIES,STERIMAR ALLERGIES,,,,,,STERIMAR ALLERGIES,,78442.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STERIMAR SINUSITE NEZ TRES BOUCHE (RHUME),STERIMAR SINUSITE NEZ TRES BOUCHE (RHUME),,,,,,STERIMAR SINUSITE NEZ TRES BOUCHE (RHUME),,78443.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIOMARTIAL 30GEL,BIOMARTIAL 30GEL,,,,,,BIOMARTIAL 30GEL,,78444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EFLOXIN 500MG 7CP (H),EFLOXIN 500MG 7CP (H),,,,,,EFLOXIN 500MG 7CP (H),,78462.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEXERYL CREME 250G,DEXERYL CREME 250G,,,,,,DEXERYL CREME 250G,,78463.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRODOL SUSP 150ML (H),PRODOL SUSP 150ML (H),,,,,,PRODOL SUSP 150ML (H),,78464.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EOLE DUAL,EOLE DUAL,,,,,,EOLE DUAL,,78465.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VEGEBOM CR CHAUFFANTE 40ML,VEGEBOM CR CHAUFFANTE 40ML,,,,,,VEGEBOM CR CHAUFFANTE 40ML,,78471.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INEXIUM 10MG 28 STS,INEXIUM 10MG 28 STS,,,,,,INEXIUM 10MG 28 STS,,78474.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAJENTA 5MG 28CP,TRAJENTA 5MG 28CP,,,,,,TRAJENTA 5MG 28CP,,78475.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAVITAE PLUS 15ML,NAVITAE PLUS 15ML,,,,,,NAVITAE PLUS 15ML,,78477.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAVIBLEF DAILY CARE,NAVIBLEF DAILY CARE,,,,,,NAVIBLEF DAILY CARE,,78478.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAVIBLEF INTENSIVE CARE,NAVIBLEF INTENSIVE CARE,,,,,,NAVIBLEF INTENSIVE CARE,,78479.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALVITYL 20 EFFER,ALVITYL 20 EFFER,,,,,,ALVITYL 20 EFFER,,78490.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTEMON 10MG/ 5MG 30CP,ARTEMON 10MG/ 5MG 30CP,,,,,,ARTEMON 10MG/ 5MG 30CP,,78492.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTEMON 10MG/10MG 30CP,ARTEMON 10MG/10MG 30CP,,,,,,ARTEMON 10MG/10MG 30CP,,78493.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTEMON 5MG/10MG 30CP,ARTEMON 5MG/10MG 30CP,,,,,,ARTEMON 5MG/10MG 30CP,,78494.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTEMON 5MG/5MG 30CP,ARTEMON 5MG/5MG 30CP,,,,,,ARTEMON 5MG/5MG 30CP,,78495.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,URISANOL NATURACTIVE 36MG /30,URISANOL NATURACTIVE 36MG /30,,,,,,URISANOL NATURACTIVE 36MG /30,,78497.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LORODES 0.5MG/ML SP (P),LORODES 0.5MG/ML SP (P),,,,,,LORODES 0.5MG/ML SP (P),,78498.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LORODES 5MG 10CP (CC) (P),LORODES 5MG 10CP (CC) (P),,,,,,LORODES 5MG 10CP (CC) (P),,78499.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LORODES 5MG 30CP (CC) (P),LORODES 5MG 30CP (CC) (P),,,,,,LORODES 5MG 30CP (CC) (P),,78500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALFLOREX 30 GEL,ALFLOREX 30 GEL,,,,,,ALFLOREX 30 GEL,,78504.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IBRANCE 125MG /21 CP,IBRANCE 125MG /21 CP,,,,,,IBRANCE 125MG /21 CP,,78518.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VITABACTER /30 GEL.,VITABACTER /30 GEL.,,,,,,VITABACTER /30 GEL.,,78519.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARAPRO 300MG /30 CP,ARAPRO 300MG /30 CP,,,,,,ARAPRO 300MG /30 CP,,78523.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARAPRO 150MG /30 CP,ARAPRO 150MG /30 CP,,,,,,ARAPRO 150MG /30 CP,,78525.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CO-ARAPRO 300/25MG /30 CP,CO-ARAPRO 300/25MG /30 CP,,,,,,CO-ARAPRO 300/25MG /30 CP,,78527.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CO-ARAPRO 300/12.5MG /30CP,CO-ARAPRO 300/12.5MG /30CP,,,,,,CO-ARAPRO 300/12.5MG /30CP,,78528.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CO-ARAPRO 150/12.5MG /30CP,CO-ARAPRO 150/12.5MG /30CP,,,,,,CO-ARAPRO 150/12.5MG /30CP,,78529.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPASMOMEN 40MG 30CP,SPASMOMEN 40MG 30CP,,,,,,SPASMOMEN 40MG 30CP,,78533.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALVITYL APPETIT SP 100ML,ALVITYL APPETIT SP 100ML,,,,,,ALVITYL APPETIT SP 100ML,,78534.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALVITYL 10 EFFER ,ALVITYL 10 EFFER ,,,,,,ALVITYL 10 EFFER,,78535.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VISIONLUX PLUS 10ML,VISIONLUX PLUS 10ML,,,,,,VISIONLUX PLUS 10ML,,78536.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TWYNSTA 40MG/5MG 28CP,TWYNSTA 40MG/5MG 28CP,,,,,,TWYNSTA 40MG/5MG 28CP,,78539.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TWYNSTA 80MG/5MG 28CP,TWYNSTA 80MG/5MG 28CP,,,,,,TWYNSTA 80MG/5MG 28CP,,78541.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TWYNSTA 80MG/10MG 28CP,TWYNSTA 80MG/10MG 28CP,,,,,,TWYNSTA 80MG/10MG 28CP,,78542.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OPHTASALINE UNIDOSE 20*5ML,OPHTASALINE UNIDOSE 20*5ML,,,,,,OPHTASALINE UNIDOSE 20*5ML,,78544.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FER-LIFE 30GEL,FER-LIFE 30GEL,,,,,,FER-LIFE 30GEL,,78545.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DR ROUGIER PAST. IMMUN.ECHIN. (H),DR ROUGIER PAST. IMMUN.ECHIN. (H),,,,,,DR ROUGIER PAST. IMMUN.ECHIN. (H),,78547.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DR ROUGIER PAST. GORGE (H),DR ROUGIER PAST. GORGE (H),,,,,,DR ROUGIER PAST. GORGE (H),,78548.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DR ROUGIER SP ENF THYM+PLANTAIN (H),DR ROUGIER SP ENF THYM+PLANTAIN (H),,,,,,DR ROUGIER SP ENF THYM+PLANTAIN (H),,78551.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DR ROUGIER SP AD PLANTAIN+VIT C SS (H),DR ROUGIER SP AD PLANTAIN+VIT C SS (H),,,,,,DR ROUGIER SP AD PLANTAIN+VIT C SS (H),,78552.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MARIMER BABY ISOTONIQUE 100ML (CC) (H),MARIMER BABY ISOTONIQUE 100ML (CC) (H),,,,,,MARIMER BABY ISOTONIQUE 100ML (CC) (H),,78554.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SERELYS 60CP,SERELYS 60CP,,,,,,SERELYS 60CP,,78564.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OCULARM 0.15% OSD,OCULARM 0.15% OSD,,,,,,OCULARM 0.15% OSD,,78570.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OCULARM GEL OSD,OCULARM GEL OSD,,,,,,OCULARM GEL OSD,,78571.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OCULARM PAN OSD,OCULARM PAN OSD,,,,,,OCULARM PAN OSD,,78572.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OCUSERUM 20/5ML,OCUSERUM 20/5ML,,,,,,OCUSERUM 20/5ML,,78574.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAXICLAV 100MG/12.5MG ENF 60ML (H),MAXICLAV 100MG/12.5MG ENF 60ML (H),,,,,,MAXICLAV 100MG/12.5MG ENF 60ML (H),,78575.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAXICLAV 100MG/12.5MG N 30ML (H),MAXICLAV 100MG/12.5MG N 30ML (H),,,,,,MAXICLAV 100MG/12.5MG N 30ML (H),,78576.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,APAISEPT SOIN LAVANT 200ML,APAISEPT SOIN LAVANT 200ML,,,,,,APAISEPT SOIN LAVANT 200ML,,78578.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HUMOREX 10MG 30CP,HUMOREX 10MG 30CP,,,,,,HUMOREX 10MG 30CP,,78579.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HUMOREX 20MG 30CP,HUMOREX 20MG 30CP,,,,,,HUMOREX 20MG 30CP,,78580.0,,,,,,,,,,,,,,,,,,,,,,,,,,
